"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","n","first_administration","monolingual","typically_developing"
2023-11-30,"English (American)","WG","WG",196290,84440,14,"comprehension",119,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196292,84442,14,"comprehension",105,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196293,84443,14,"comprehension",268,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196294,84444,14,"comprehension",204,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196296,84446,14,"comprehension",45,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",133848,30753,15,"comprehension",128,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",133856,30761,15,"comprehension",171,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135762,5025,15,"comprehension",299,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135765,5028,15,"comprehension",214,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135774,5036,15,"comprehension",16,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135779,5041,15,"comprehension",103,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135782,5044,15,"comprehension",18,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135783,5045,15,"comprehension",342,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135793,5055,15,"comprehension",3,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193351,82590,15,"comprehension",235,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193379,82618,15,"comprehension",172,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193402,82641,15,"comprehension",114,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193450,82689,15,"comprehension",222,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193511,82750,15,"comprehension",98,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193551,82790,15,"comprehension",386,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193568,82802,15,"comprehension",100,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193631,82834,15,"comprehension",244,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193639,82838,15,"comprehension",165,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193667,82852,15,"comprehension",162,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193690,82864,15,"comprehension",395,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193716,82877,15,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193718,82878,15,"comprehension",283,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193730,82884,15,"comprehension",187,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193814,4057,15,"comprehension",294,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193868,4084,15,"comprehension",125,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193897,4098,15,"comprehension",326,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194062,4180,15,"comprehension",12,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194073,83057,15,"comprehension",190,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194077,83059,15,"comprehension",52,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194081,83061,15,"comprehension",395,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194084,4191,15,"comprehension",231,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194087,83064,15,"comprehension",19,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194123,4210,15,"comprehension",191,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194125,4211,15,"comprehension",153,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194147,4222,15,"comprehension",302,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194148,83095,15,"comprehension",112,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194175,4236,15,"comprehension",73,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194179,4238,15,"comprehension",142,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194196,83119,15,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194199,4248,15,"comprehension",68,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194203,4250,15,"comprehension",69,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194205,4251,15,"comprehension",91,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194209,4253,15,"comprehension",324,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194216,83129,15,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194232,4264,15,"comprehension",45,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194242,4269,15,"comprehension",108,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194258,4277,15,"comprehension",80,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194269,83156,15,"comprehension",64,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194288,4292,15,"comprehension",127,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194291,83167,15,"comprehension",234,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194308,4302,15,"comprehension",219,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194319,83181,15,"comprehension",97,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194320,4308,15,"comprehension",97,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194346,83195,15,"comprehension",78,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194349,4322,15,"comprehension",282,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194353,4324,15,"comprehension",229,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194377,4336,15,"comprehension",56,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194387,4341,15,"comprehension",239,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194389,4342,15,"comprehension",158,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194401,4348,15,"comprehension",221,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194409,4352,15,"comprehension",101,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194416,83230,15,"comprehension",199,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194420,83232,15,"comprehension",80,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194421,4358,15,"comprehension",256,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194423,4359,15,"comprehension",47,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194429,4362,15,"comprehension",117,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194449,4372,15,"comprehension",54,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194451,4373,15,"comprehension",378,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194461,4378,15,"comprehension",80,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194481,4388,15,"comprehension",38,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194491,83268,15,"comprehension",339,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194493,83269,15,"comprehension",99,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194537,83291,15,"comprehension",55,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194552,4423,15,"comprehension",60,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194554,4424,15,"comprehension",144,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194556,4425,15,"comprehension",150,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194586,4440,15,"comprehension",224,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194590,4442,15,"comprehension",299,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194593,4443,15,"comprehension",138,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194595,4444,15,"comprehension",73,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194600,83323,15,"comprehension",80,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194601,4447,15,"comprehension",183,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194603,4448,15,"comprehension",311,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194605,4449,15,"comprehension",225,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194606,83326,15,"comprehension",394,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194607,4450,15,"comprehension",33,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194609,4451,15,"comprehension",165,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194611,4452,15,"comprehension",171,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194613,4453,15,"comprehension",152,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194617,4455,15,"comprehension",244,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194619,4456,15,"comprehension",205,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194621,4457,15,"comprehension",290,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194628,83337,15,"comprehension",131,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194630,83338,15,"comprehension",43,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194685,4489,15,"comprehension",177,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194696,83371,15,"comprehension",59,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194725,83386,15,"comprehension",215,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194780,4536,15,"comprehension",105,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194802,4547,15,"comprehension",35,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194820,4556,15,"comprehension",168,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194856,4574,15,"comprehension",317,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194883,83465,15,"comprehension",268,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194909,4600,15,"comprehension",314,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194922,83485,15,"comprehension",166,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194941,4616,15,"comprehension",338,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194985,4638,15,"comprehension",69,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194991,4641,15,"comprehension",88,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194994,83521,15,"comprehension",113,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194998,83523,15,"comprehension",84,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195032,83540,15,"comprehension",142,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195057,4674,15,"comprehension",123,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195059,4675,15,"comprehension",337,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195071,4681,15,"comprehension",253,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195073,4682,15,"comprehension",151,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195085,83567,15,"comprehension",46,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195090,4690,15,"comprehension",136,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195092,4691,15,"comprehension",182,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195094,4692,15,"comprehension",171,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195098,4694,15,"comprehension",219,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195111,83580,15,"comprehension",45,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195116,4703,15,"comprehension",82,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195117,83583,15,"comprehension",215,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195118,4704,15,"comprehension",164,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195121,83585,15,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195122,4706,15,"comprehension",343,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195141,83595,15,"comprehension",393,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195147,83598,15,"comprehension",24,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195169,83609,15,"comprehension",394,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195172,4731,15,"comprehension",229,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195178,4734,15,"comprehension",172,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195236,83643,15,"comprehension",111,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195239,4764,15,"comprehension",126,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195241,4765,15,"comprehension",341,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195268,83659,15,"comprehension",59,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195272,83661,15,"comprehension",84,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195276,83663,15,"comprehension",196,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195300,83675,15,"comprehension",14,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195302,83676,15,"comprehension",257,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195304,83677,15,"comprehension",87,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195331,4810,15,"comprehension",152,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195346,83698,15,"comprehension",153,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195349,4819,15,"comprehension",115,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195351,4820,15,"comprehension",37,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195366,4827,15,"comprehension",62,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195372,4830,15,"comprehension",99,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195374,4831,15,"comprehension",36,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195376,4832,15,"comprehension",115,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195392,4840,15,"comprehension",65,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195402,4845,15,"comprehension",88,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195404,4846,15,"comprehension",31,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195435,83743,15,"comprehension",76,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195436,4862,15,"comprehension",98,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195458,83755,15,"comprehension",0,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195465,4876,15,"comprehension",252,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195477,4882,15,"comprehension",105,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195489,4888,15,"comprehension",209,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195495,4891,15,"comprehension",171,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195497,4892,15,"comprehension",82,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195500,83776,15,"comprehension",212,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195505,4896,15,"comprehension",127,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195507,4897,15,"comprehension",163,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195519,4903,15,"comprehension",304,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195533,4910,15,"comprehension",63,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195538,83795,15,"comprehension",0,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195543,4915,15,"comprehension",105,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195553,4920,15,"comprehension",76,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195554,83803,15,"comprehension",0,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195555,4921,15,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195556,83804,15,"comprehension",0,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195562,4924,15,"comprehension",393,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195564,4925,15,"comprehension",120,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195569,83811,15,"comprehension",0,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195570,4928,15,"comprehension",293,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195571,83812,15,"comprehension",0,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195572,4929,15,"comprehension",16,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195585,83819,15,"comprehension",0,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195587,83820,15,"comprehension",0,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195602,4944,15,"comprehension",330,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195628,4957,15,"comprehension",155,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195642,4964,15,"comprehension",53,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195651,4968,15,"comprehension",121,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195655,4970,15,"comprehension",70,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195661,4973,15,"comprehension",34,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195663,4974,15,"comprehension",177,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195675,4980,15,"comprehension",119,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195693,4989,15,"comprehension",89,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195703,4994,15,"comprehension",159,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195904,84054,15,"comprehension",84,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196007,84157,15,"comprehension",38,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196008,84158,15,"comprehension",116,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196242,84392,15,"comprehension",207,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196243,84393,15,"comprehension",76,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196244,84394,15,"comprehension",212,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196256,84406,15,"comprehension",153,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196258,84408,15,"comprehension",207,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196259,84409,15,"comprehension",68,3676,TRUE,TRUE,TRUE
